time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-31T16:15:38.329Z,35.26933333,-97.87033333,6.84,1.79,ml,67,34,0.09448145951,0.24,ok,ok2020krdd,2020-06-01T16:56:25.521Z,5 km WSW of Tuttle. Oklahoma,earthquake,,0.4,0.2,8,reviewed,ok,ok
2020-05-31T16:14:55.718Z,-30.2502,-179.3203,315.3,4.3,mb,,129,1.57,0.57,us,us6000a6lb,2020-06-07T15:58:49.040Z,829 km NE of Ngunguru. New Zealand,earthquake,14.7,8.4,202,7,reviewed,us,us
2020-05-31T16:14:45.550Z,38163,-117.8977,10.3,0.9,ml,10,129.29,0.02,0,nn,nn00739758,2020-05-31T16:20:12.392Z,31 km SE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-05-31T16:13:27.570Z,17.9338,-66919,12,2.61,md,21,200,0.0574,0.15,pr,pr2020152011,2020-05-31T16:34:30.529Z,4 km SSW of Guánica. Puerto Rico,earthquake,0.65,0.38,0.23,8,reviewed,pr,pr
2020-05-31T16:07:51.010Z,38.2002,-117738,15.4,1.3,ml,13,122.9,0.13,0.1,nn,nn00739756,2020-05-31T16:15:52.960Z,38 km ESE of Mina. Nevada,earthquake,,1.6,,,automatic,nn,nn
2020-05-31T16:05:36.520Z,38.1445,-118054,10,1.5,ml,21,105.29,8,0.1,nn,nn00739754,2020-05-31T16:09:16.890Z,27 km S of Mina. Nevada,earthquake,,0.9,,,automatic,nn,nn
2020-05-31T16:05:29.150Z,35.9201667,-117.7041667,4.52,0.45,ml,15,61,0.05168,0.06,ci,ci39224359,2020-06-02T18:22:21.792Z,18km E of Little Lake. CA,earthquake,0.12,0.24,134,6,reviewed,ci,ci
2020-05-31T16:02:43.817Z,52.2811,-179.3004,237.25,2.9,ml,,170,554,0.26,us,us6000a6an,2020-06-07T14:42:26.040Z,188 km WNW of Adak. Alaska,earthquake,8.2,10.8,128,8,reviewed,us,us
2020-05-31T16:02:21.460Z,38.1478,-118.0397,0.3,1.7,ml,20,108.27,59,0.09,nn,nn00739752,2020-05-31T16:05:35.103Z,27 km SSE of Mina. Nevada,earthquake,,3.7,,,automatic,nn,nn
2020-05-31T15:49:15.100Z,38146,-117.9388,9.6,1.2,ml,18,71.89,17,0.1,nn,nn00739750,2020-05-31T15:56:15.006Z,30 km SSE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-31T15:49:10.470Z,38.7654991,-122.7138367,5.62,0.23,md,4,170,0.00946,0.02,nc,nc73399921,2020-05-31T17:16:04.490Z,2km WSW of Anderson Springs. CA,earthquake,3.41,7.35,,1,automatic,nc,nc
2020-05-31T15:47:32.280Z,33.3288333,-116.3883333,10.19,0.59,ml,23,78,0.06511,0.2,ci,ci39224351,2020-06-01T14:15:59.300Z,8km N of Borrego Springs. CA,earthquake,0.37,0.62,88,12,reviewed,ci,ci
2020-05-31T15:44:46.340Z,40.3763333,-121351,2.65,0.38,md,6,254,0.0587,0.03,nc,nc73399916,2020-05-31T18:33:03.990Z,13km NW of Chester. CA,earthquake,0.92,1.15,352,5,reviewed,nc,nc
2020-05-31T15:42:14.550Z,38.1665,-117.9713,2.9,1.2,ml,14,88.12,31,0.05,nn,nn00739746,2020-05-31T15:46:34.460Z,27 km SSE of Mina. Nevada,earthquake,,0.8,,,automatic,nn,nn
2020-05-31T15:37:57.390Z,58237,-155.1613333,4.01,-0.41,ml,7,140,0.01391,0.06,av,av70898419,2020-06-02T23:31:09.850Z,85 km NNW of Karluk. Alaska,earthquake,0.35,0.82,309,7,reviewed,av,av
2020-05-31T15:34:31.280Z,38.1752,-117811,12.8,2,ml,19,51.83,141,0.13,nn,nn00739741,2020-05-31T15:43:13.949Z,35 km SE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
2020-05-31T15:31:26.820Z,38.13,-117.8592,7.1,1.2,ml,10,115,23,0.28,nn,nn00739740,2020-05-31T15:36:56.894Z,36 km SE of Mina. Nevada,earthquake,,2.9,,,automatic,nn,nn
2020-05-31T15:30:40.580Z,52.0408333,-176.0785,8.74,0.79,ml,7,109,0.01254,0.25,av,av70898444,2020-06-02T23:42:47.450Z,42 km ENE of Adak. Alaska,earthquake,0.73,1.13,193,7,reviewed,av,av
2020-05-31T15:29:32.780Z,38.1525,-117.8853,5.6,1.5,ml,21,67.72,18,0.07,nn,nn00739737,2020-05-31T15:33:01.436Z,32 km SE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-31T15:29:20.060Z,38.1805,-117.8622,9.6,1.5,ml,10,187.98,31,0.02,nn,nn00739738,2020-05-31T15:36:48.184Z,31 km SE of Mina. Nevada,earthquake,,6.4,,,automatic,nn,nn
2020-05-31T15:28:34.030Z,38.1828,-117895,9.9,0.8,ml,10,95.93,17,0.13,nn,nn00739736,2020-05-31T15:32:50.770Z,29 km SE of Mina. Nevada,earthquake,,8.8,,,automatic,nn,nn
2020-05-31T15:25:20.640Z,38.1903,-117.7515,14.7,1.2,ml,16,121.97,119,0.05,nn,nn00739733,2020-05-31T15:30:14.381Z,38 km SE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-31T15:21:43.400Z,52.0293333,-176.0881667,7.78,0.19,ml,7,117,0.02245,0.29,av,av70898439,2020-06-02T23:39:45.450Z,41 km ENE of Adak. Alaska,earthquake,0.77,1.24,187,7,reviewed,av,av
2020-05-31T15:18:52.350Z,38.1427,-118069,0.8,1.4,ml,20,146.65,29,0.1,nn,nn00739729,2020-05-31T15:22:13.998Z,27 km S of Mina. Nevada,earthquake,,9.8,,,automatic,nn,nn
2020-05-31T15:18:33.760Z,52054,-176.0763333,5.69,-0.11,ml,4,214,0.01631,0.19,av,av70898429,2020-06-02T23:36:13.290Z,43 km ENE of Adak. Alaska,earthquake,1.36,0.94,153,4,reviewed,av,av
2020-05-31T15:16:09.680Z,38.8133316,-122.8249969,2.15,0.73,md,11,87,0.005526,0.02,nc,nc73399906,2020-05-31T15:30:09.824Z,7km NW of The Geysers. CA,earthquake,0.35,0.78,0.16,2,automatic,nc,nc
2020-05-31T15:13:15.100Z,38.14,-118.0543,6.9,1.6,ml,24,114.91,0.03,0.11,nn,nn00739725,2020-05-31T15:20:16.228Z,28 km S of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-31T15:11:25.670Z,52.0616667,-176069,6.62,-0.13,ml,4,228,0.02068,0.06,av,av70898424,2020-06-02T23:33:41.530Z,44 km ENE of Adak. Alaska,earthquake,0.86,0.66,101,4,reviewed,av,av
2020-05-31T15:09:18.100Z,44.3081,-114.9639,10,2.3,ml,,64,844,0.98,us,us6000a3sb,2020-06-01T17:34:44.004Z,10 km NNW of Stanley. Idaho,earthquake,2.2,2,71,26,reviewed,us,us
2020-05-31T15:08:47.010Z,38.1462,-118.0448,5.3,2.1,ml,25,54.39,64,0.19,nn,nn00739720,2020-05-31T15:14:19.273Z,27 km SSE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-31T15:04:40.780Z,17.9885,-66.8405,13,2.37,md,19,158,41,0.17,pr,pr2020152010,2020-05-31T15:23:42.609Z,2 km WSW of Indios. Puerto Rico,earthquake,0.63,0.32,0.16,10,reviewed,pr,pr
2020-05-31T14:59:27.400Z,58.2975,-154.9768333,1.94,-0.26,ml,6,165,0.04562,0.06,av,av62174026,2020-06-02T23:26:37.310Z,86 km NNW of Karluk. Alaska,earthquake,0.68,0.45,185,5,reviewed,av,av
2020-05-31T14:56:58.730Z,38.19,-117843,13.3,0.9,ml,14,107.69,24,0.03,nn,nn00739718,2020-05-31T15:09:39.391Z,32 km SE of Mina. Nevada,earthquake,,2.3,,,automatic,nn,nn
2020-05-31T14:55:52.670Z,38.1218,-118.1045,1.1,1.1,ml,11,118.77,181,0.08,nn,nn00739716,2020-05-31T15:09:30.745Z,29 km S of Mina. Nevada,earthquake,,9.2,,,automatic,nn,nn
2020-05-31T14:53:59.649Z,64.8083,-148.0593,12.1,0.3,ml,,,,0.57,ak,ak0206zmcb39,2020-06-05T02:20:01.462Z,4 km SSW of Ester. Alaska,earthquake,,0.7,,,reviewed,ak,ak
2020-05-31T14:51:14.000Z,35.6388333,-117.4528333,9.15,1.79,ml,25,117,0.1345,0.19,ci,ci39224303,2020-06-01T14:16:09.470Z,15km SSW of Searles Valley. CA,earthquake,0.37,1.13,129,25,reviewed,ci,ci
2020-05-31T14:47:53.647Z,56541,-148.3623,10,2.7,ml,,236,2614,0.3,us,us6000a6am,2020-06-07T14:37:17.040Z,265 km ESE of Chiniak. Alaska,earthquake,8.5,2,69,28,reviewed,us,us
2020-05-31T14:44:27.120Z,38.1775,-117.8165,11.8,1.3,ml,14,69.39,26,0.12,nn,nn00739711,2020-05-31T14:52:41.402Z,34 km SE of Mina. Nevada,earthquake,,0.9,,,automatic,nn,nn
2020-05-31T14:42:32.528Z,64.5014,-147.8531,12.7,0.2,ml,,,,0.31,ak,ak0206zm9w5r,2020-06-05T02:20:00.561Z,34 km S of South Van Horn. Alaska,earthquake,,0.8,,,reviewed,ak,ak
2020-05-31T14:40:02.190Z,36.8788333,-121.4103333,7.81,0.67,md,16,120,0.01623,0.03,nc,nc73399891,2020-06-05T21:54:03.485Z,4km NNW of Hollister. CA,earthquake,0.29,0.69,0.26,12,reviewed,nc,nc
2020-05-31T14:36:34.981Z,61.8491,-149.0832,13,0.9,ml,,,,0.77,ak,ak0206zm8lz5,2020-06-05T02:19:59.654Z,14 km NE of Fishhook. Alaska,earthquake,,0.2,,,reviewed,ak,ak
2020-05-31T14:36:01.810Z,38.1633,-117.8738,8.5,1.1,ml,11,131.56,9,0.01,nn,nn00739707,2020-05-31T14:42:52.636Z,32 km SE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-31T14:35:55.260Z,54.2068333,-166.0376667,5.78,0.6,ml,8,274,0.02739,0.12,av,av70898414,2020-06-02T23:24:05.660Z,18 km WNW of Akutan. Alaska,earthquake,0.7,0.3,436,8,reviewed,av,av
2020-05-31T14:35:16.050Z,54.1958333,-166.0215,5.74,0.71,ml,5,239,0.01652,0.06,av,av70898409,2020-06-02T23:20:33.580Z,17 km WNW of Akutan. Alaska,earthquake,0.35,0.48,335,4,reviewed,av,av
2020-05-31T14:32:49.560Z,38.1655,-117.8253,5.4,1.4,ml,17,124.59,35,0.07,nn,nn00739705,2020-05-31T14:37:42.309Z,35 km SE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-31T14:32:49.496Z,-17.9042,-178.4828,580.11,4.1,mb,,129,3303,0.56,us,us6000a6la,2020-06-07T14:31:11.040Z,233 km E of Levuka. Fiji,earthquake,16.6,9.3,109,24,reviewed,us,us
2020-05-31T14:31:35.540Z,38184,-117.7677,12.7,1.1,ml,17,89.76,39,0.1,nn,nn00739702,2020-05-31T14:37:33.168Z,37 km SE of Mina. Nevada,earthquake,,1.3,,,automatic,nn,nn
2020-05-31T14:25:35.350Z,35.5601667,-117.4073333,5.76,-0.19,ml,3,194,0.04953,0.03,ci,ci39224287,2020-06-01T04:12:47.911Z,23km S of Trona. CA,earthquake,2.06,0.52,59,1,reviewed,ci,ci
2020-05-31T14:25:07.040Z,38.1787,-117.8757,6.7,1.1,ml,14,159.44,39,0.06,nn,nn00739699,2020-05-31T14:32:14.012Z,31 km SE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-31T14:23:29.530Z,38.7865,-122764,1.63,1.51,md,48,67,0.0145,0.05,nc,nc73399886,2020-06-05T21:53:03.351Z,1km NNW of The Geysers. CA,earthquake,0.16,0.26,173,12,reviewed,nc,nc
2020-05-31T14:21:05.120Z,38.1588,-117.8622,8.2,0.9,ml,15,70.64,11,0.04,nn,nn00739697,2020-05-31T14:26:12.372Z,33 km SE of Mina. Nevada,earthquake,,2.4,,,automatic,nn,nn
2020-05-31T14:20:06.030Z,38.8301667,-122.8133333,2.08,0.28,md,26,42,0.007225,0.03,nc,nc73399881,2020-06-05T19:47:03.587Z,8km NW of The Geysers. CA,earthquake,0.18,0.35,16,3,reviewed,nc,nc
2020-05-31T14:19:18.980Z,17965,-66.59,6,2.78,md,22,182,0.0795,0.15,pr,pr2020152009,2020-05-31T14:35:30.521Z,6 km SE of Ponce. Puerto Rico,earthquake,0.39,0.25,0.16,9,reviewed,pr,pr
2020-05-31T14:17:08.340Z,38233,-117.7967,9.4,1.9,ml,28,51.18,33,0.12,nn,nn00739692,2020-05-31T14:20:57.657Z,32 km ESE of Mina. Nevada,earthquake,,1.5,,,automatic,nn,nn
2020-05-31T14:13:30.350Z,32.8848333,-115.5171667,7.93,2.24,ml,52,35,0.04022,0.26,ci,ci39224279,2020-06-02T18:18:18.320Z,6km NE of Imperial. CA,earthquake,0.24,0.41,257,24,reviewed,ci,ci
2020-05-31T14:11:37.130Z,19.1778336,-155.4741669,30.89,1.98,md,43,82,0.02504,0.13,hv,hv71536747,2020-05-31T14:35:36.831Z,2 km S of P?hala. Hawaii,earthquake,0.52,0.79,0.15,8,automatic,hv,hv
2020-05-31T14:10:47.250Z,38.1865,-117871,12.3,1.8,ml,25,79.68,29,0.08,nn,nn00739688,2020-05-31T14:16:55.239Z,30 km SE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-31T14:09:48.286Z,-31.2716,-68263,127.92,4,ml,,190,452,0.64,us,us6000a36p,2020-05-31T14:34:17.040Z,28 km NE of San Martín. Argentina,earthquake,9.9,17,48,56,reviewed,us,us
2020-05-31T14:08:35.410Z,38.1583,-117795,5.1,1.5,ml,20,68.36,56,0.1,nn,nn00739686,2020-05-31T14:11:55.401Z,37 km SE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-31T14:07:00.680Z,38.8125,-122.7858333,2.32,1.17,md,46,28,0.004093,0.04,nc,nc73399876,2020-06-05T21:50:03.331Z,5km NNW of The Geysers. CA,earthquake,0.14,0.23,184,9,reviewed,nc,nc
2020-05-31T14:06:27.540Z,38.8136667,-122.7856667,2.5,-0.37,md,15,54,0.003913,0.03,nc,nc73399871,2020-06-05T18:54:09.544Z,5km NNW of The Geysers. CA,earthquake,0.3,0.94,176,3,reviewed,nc,nc
2020-05-31T14:04:23.960Z,38.1293,-118.0963,2.4,1,ml,13,169.83,54,0.09,nn,nn00739685,2020-05-31T14:09:31.820Z,29 km S of Mina. Nevada,earthquake,,11.1,,,automatic,nn,nn
2020-05-31T14:03:28.850Z,33655,-116.7321667,14.8,0.63,ml,26,60,0.05062,0.11,ci,ci39224263,2020-06-01T03:53:36.051Z,10km S of Idyllwild. CA,earthquake,0.21,0.33,149,16,reviewed,ci,ci
2020-05-31T13:58:43.470Z,38.1358,-118074,0.1,1.4,ml,22,143.39,24,0.09,nn,nn00739680,2020-05-31T14:04:35.380Z,28 km S of Mina. Nevada,earthquake,,9.6,,,automatic,nn,nn
2020-05-31T13:58:34.540Z,52058,-176129,2.02,0.29,ml,6,90,0.01145,0.12,av,av70898399,2020-06-02T23:08:26.660Z,40 km ENE of Adak. Alaska,earthquake,0.31,0.68,302,6,reviewed,av,av
2020-05-31T13:57:45.528Z,54.1094,-165972,6.2,1.8,ml,,,,0.49,ak,ak0206zlrode,2020-06-05T02:19:58.830Z,13 km WSW of Akutan. Alaska,earthquake,,0.2,,,reviewed,ak,ak
2020-05-31T13:55:50.530Z,34.1056667,-117.4311667,2.83,0.63,ml,21,80,0.08677,0.18,ci,ci39224255,2020-06-02T17:36:47.327Z,3km ENE of Fontana. CA,earthquake,0.31,0.54,161,12,reviewed,ci,ci
2020-05-31T13:54:02.330Z,38.1618,-117.8925,12,1.5,ml,16,107.47,34,0.12,nn,nn00739676,2020-05-31T13:59:34.224Z,31 km SE of Mina. Nevada,earthquake,,0.7,,,automatic,nn,nn
2020-05-31T13:53:46.650Z,58.1856667,-155.2766667,2.29,-0.64,ml,5,147,0.03657,0.17,av,av70898404,2020-06-02T23:13:29.340Z,84 km NW of Karluk. Alaska,earthquake,0.63,1.41,149,5,reviewed,av,av
2020-05-31T13:43:59.970Z,19.2094994,-155.4148407,33.36,2.31,ml,48,146,0.03232,0.11,hv,hv71536737,2020-05-31T13:57:40.034Z,6 km E of P?hala. Hawaii,earthquake,0.56,0.67,0.27,4,automatic,hv,hv
2020-05-31T13:42:49.980Z,38837,-122.7998333,2.27,0.24,md,15,68,0.007543,0.02,nc,nc73399866,2020-06-05T19:26:03.453Z,7km WNW of Cobb. CA,earthquake,0.23,0.63,44,2,reviewed,nc,nc
2020-05-31T13:41:32.380Z,38.1703,-117.8552,6.1,1.6,ml,23,71.92,18,0.1,nn,nn00739672,2020-05-31T13:52:15.048Z,33 km SE of Mina. Nevada,earthquake,,0.4,,,automatic,nn,nn
2020-05-31T13:40:41.650Z,38168,-117.9845,8.9,0.8,ml,14,123.13,26,0.04,nn,nn00739671,2020-05-31T13:44:31.858Z,26 km SSE of Mina. Nevada,earthquake,,2.2,,,automatic,nn,nn
2020-05-31T13:38:13.810Z,38.1677,-117839,9.5,2,ml,30,64,27,0.09,nn,nn00739667,2020-05-31T13:42:16.771Z,34 km SE of Mina. Nevada,earthquake,,0.6,,,automatic,nn,nn
2020-05-31T13:35:30.249Z,-21.3962,-68.5873,123.33,4.3,mb,,49,727,0.41,us,us6000a36i,2020-06-07T14:03:19.040Z,122 km NNE of Calama. Chile,earthquake,4.4,6,126,18,reviewed,us,us
2020-05-31T13:34:53.295Z,66.3243,-157.1935,8.1,0.8,ml,,,,0.42,ak,ak0206zlmsdr,2020-06-05T02:19:58.035Z,62 km S of Shungnak. Alaska,earthquake,,0.4,,,reviewed,ak,ak
2020-05-31T13:32:55.560Z,38.1537,-117744,8.3,1.1,ml,16,82.65,69,0.16,nn,nn00739662,2020-05-31T13:38:33.680Z,41 km SE of Mina. Nevada,earthquake,,2.5,,,automatic,nn,nn
2020-05-31T13:29:50.758Z,66459,-142.4437,10,1.5,ml,,,,0.88,ak,ak0206zllpk2,2020-06-10T00:52:39.252Z,60 km ESE of Chalkyitsik. Alaska,earthquake,,0,,,reviewed,ak,ak
2020-05-31T13:29:09.089Z,31.6778,-104.4131,5,2.7,ml,,54,75,0.42,us,us6000a36f,2020-06-07T13:48:17.040Z,55 km S of Whites City. New Mexico,earthquake,1.3,1.4,0.06,36,reviewed,us,us
2020-05-31T13:26:51.930Z,38.17,-118.0002,2,0.9,ml,14,100.99,25,0.07,nn,nn00739659,2020-05-31T13:33:52.343Z,26 km SSE of Mina. Nevada,earthquake,,7.8,,,automatic,nn,nn
2020-05-31T13:24:00.580Z,38.8083333,-122.8245,2.55,0.68,md,14,66,0.003694,0.03,nc,nc73399851,2020-06-05T19:15:06.383Z,7km WNW of The Geysers. CA,earthquake,0.34,0.43,,1,reviewed,nc,nc
2020-05-31T13:21:13.810Z,38.2263,-117.7945,9,1.6,ml,28,109.07,44,0.11,nn,nn00739656,2020-05-31T13:27:55.743Z,32 km ESE of Mina. Nevada,earthquake,,1.6,,,automatic,nn,nn
2020-05-31T13:19:33.230Z,52.0635,-176.0693333,7.16,-0.13,ml,4,231,0.02249,0.08,av,av70898394,2020-06-02T23:04:54.640Z,44 km ENE of Adak. Alaska,earthquake,1.02,0.68,145,4,reviewed,av,av
2020-05-31T13:17:04.200Z,35.6963333,-117.5531667,4.79,0.94,ml,26,89,0.1003,0.15,ci,ci39224247,2020-06-02T17:28:13.984Z,14km NE of Ridgecrest. CA,earthquake,0.2,0.51,0.21,10,reviewed,ci,ci
2020-05-31T13:15:42.950Z,17.9986,-66.8855,11,2.16,md,18,95,0.0243,0.16,pr,pr2020152008,2020-05-31T13:42:07.273Z,2 km SW of Palomas. Puerto Rico,earthquake,0.41,0.47,0.29,13,reviewed,pr,pr
2020-05-31T13:14:31.070Z,38.1665,-117.9602,8.8,1.3,ml,21,86.27,27,0.16,nn,nn00739653,2020-05-31T13:22:14.589Z,28 km SSE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-05-31T13:12:20.379Z,36.11283333,-97.86833333,5.41,1.99,ml,101,35,0,0.19,ok,ok2020kqxc,2020-06-01T16:38:11.504Z,2 km E of Hennessey. Oklahoma,earthquake,,0.4,0.22,22,reviewed,ok,ok
2020-05-31T13:12:12.300Z,38.1568,-117.9485,11.4,2,ml,29,47.98,23,0.12,nn,nn00739648,2020-05-31T13:15:35.948Z,29 km SSE of Mina. Nevada,earthquake,,0.5,,,automatic,nn,nn
2020-05-31T13:09:14.670Z,33.5905,-116809,5.78,0.23,ml,15,72,0.03761,0.08,ci,ci39224239,2020-06-02T17:17:37.465Z,13km WNW of Anza. CA,earthquake,0.19,0.38,85,8,reviewed,ci,ci
2020-05-31T13:08:41.220Z,38.2522,-117.7953,3.1,1.8,ml,21,52.62,0.21,0.12,nn,nn00739644,2020-05-31T13:11:54.135Z,31 km ESE of Mina. Nevada,earthquake,,12.7,,,automatic,nn,nn
2020-05-31T13:05:51.520Z,36.4708333,-121.0373333,3.16,1.32,md,12,143,0.02276,0.06,nc,nc73399836,2020-06-05T18:54:03.240Z,12km SE of Pinnacles. CA,earthquake,0.43,0.65,161,7,reviewed,nc,nc
2020-05-31T13:04:59.950Z,33228,-116737,11.23,1.2,ml,50,28,0.0199,0.15,ci,ci39224231,2020-06-02T17:11:50.432Z,3km ESE of Lake Henshaw. CA,earthquake,0.15,0.4,118,24,reviewed,ci,ci
2020-05-31T13:03:58.927Z,10.8899,92.5217,8.42,4.7,mb,,65,791,0.61,us,us6000a6l9,2020-06-07T13:46:43.040Z,89 km SSW of Port Blair. India,earthquake,4.1,4.6,0.13,24,reviewed,us,us
2020-05-31T13:02:02.960Z,19.1516666,-155.4774933,31.15,1.99,md,46,166,0.09565,0.13,hv,hv71536722,2020-05-31T13:34:41.457Z,5 km S of P?hala. Hawaii,earthquake,0.53,0.79,0.13,12,automatic,hv,hv
2020-05-31T12:59:24.149Z,35221,-97.87283333,10.35,0.11,ml,13,93,0.05668887571,0.14,ok,ok2020kqwr,2020-06-01T20:48:38.825Z,6 km N of Amber. Oklahoma,earthquake,,0.9,0.19,4,reviewed,ok,ok
2020-05-31T12:58:17.520Z,38.1777,-117.8793,11,0.4,ml,10,121.15,27,0,nn,nn00739643,2020-05-31T13:09:31.651Z,30 km SE of Mina. Nevada,earthquake,,2.2,,,automatic,nn,nn
2020-05-31T12:56:37.632Z,59.7925,-153.2008,110.8,1.5,ml,,,,0.35,ak,ak0206zl61mb,2020-06-05T02:19:56.197Z,50 km E of Pedro Bay. Alaska,earthquake,,0.4,,,reviewed,ak,ak
2020-05-31T12:55:41.567Z,46.8919,-70798,18.06,1.8,ml,,88,731,0.26,us,us6000a3eu,2020-06-05T01:35:07.040Z,18 km SSE of Beaupré. Canada,earthquake,3.1,8.5,148,6,reviewed,us,us
2020-05-31T12:54:16.300Z,38136,-118067,3.1,0.8,ml,9,163.27,0.04,0.07,nn,nn00739642,2020-05-31T13:00:30.900Z,28 km S of Mina. Nevada,earthquake,,10.3,,,automatic,nn,nn
2020-05-31T12:52:33.644Z,67.0157,-157.8699,12.7,0.9,ml,,,,0.73,ak,ak0206zl568j,2020-06-05T02:19:55.421Z,7 km S of Ambler. Alaska,earthquake,,0.6,,,reviewed,ak,ak
2020-05-31T12:49:33.620Z,38.0411667,-118.7673333,-0.24,1.74,md,28,92,0.2947,0.05,nc,nc73399826,2020-06-03T00:06:02.040Z,29km SE of Bodie. CA,earthquake,0.23,0.94,234,27,reviewed,nc,nc
2020-05-31T12:45:11.465Z,59.5825,-152.9722,100.1,1.3,ml,,,,0.29,ak,ak0206zl3mfe,2020-06-05T02:20:39.058Z,64 km WNW of Nanwalek. Alaska,earthquake,,1.1,,,reviewed,ak,ak
2020-05-31T12:44:23.380Z,52.0636667,-176064,5.32,-0.59,ml,4,231,0.02189,0.07,av,av70898389,2020-06-02T22:50:17.350Z,44 km ENE of Adak. Alaska,earthquake,0.8,1.36,0.14,4,reviewed,av,av
2020-05-31T12:43:23.580Z,38.1677,-118.02,0,1.3,ml,17,71.1,31,0.22,nn,nn00739635,2020-05-31T12:50:54.313Z,25 km SSE of Mina. Nevada,earthquake,,5.7,,,automatic,nn,nn
2020-05-31T12:40:23.610Z,38.0393,-118.7607,5.2,1.4,ml,15,71.42,297,0.06,nn,nn00739631,2020-05-31T12:44:32.218Z,32 km ENE of Lee Vining. California,earthquake,,9.7,,,automatic,nn,nn
2020-05-31T12:40:05.238Z,66312,-156761,0.2,0.8,ml,,,,0.71,ak,ak0206zl2jcr,2020-06-05T02:19:54.589Z,66 km SSE of Shungnak. Alaska,earthquake,,0.7,,,reviewed,ak,ak
2020-05-31T12:39:59.270Z,36.1893333,-120.7765,7.65,1.95,md,50,130,0.03323,0.14,nc,nc73399821,2020-06-05T21:25:03.178Z,22km NNE of San Ardo. CA,earthquake,0.26,0.32,0.19,28,reviewed,nc,nc
2020-05-31T12:33:41.760Z,38.1598,-117.9225,13.6,2.3,ml,32,76.41,38,0.15,nn,nn00739628,2020-05-31T12:41:57.618Z,30 km SSE of Mina. Nevada,earthquake,,0.5,,,automatic,nn,nn
2020-05-31T12:32:25.950Z,38.1293,-117.8995,8.7,1.2,ml,11,109.36,35,0.14,nn,nn00739626,2020-05-31T12:35:52.191Z,34 km SSE of Mina. Nevada,earthquake,,1.4,,,automatic,nn,nn
2020-05-31T12:32:07.810Z,34.3325,-117077,7.65,1.02,ml,52,43,0.1471,0.12,ci,ci39224143,2020-06-02T16:40:26.600Z,14km NE of Lake Arrowhead. CA,earthquake,0.11,0.43,207,25,reviewed,ci,ci
2020-05-31T12:29:42.010Z,38.1393,-118.0015,6.6,0.6,ml,11,159.63,38,0.09,nn,nn00739624,2020-05-31T12:33:11.463Z,29 km SSE of Mina. Nevada,earthquake,,1,,,automatic,nn,nn
2020-05-31T12:26:15.180Z,17.9435,-66.7406,15,2.76,md,21,189,0.1422,0.21,pr,pr2020152007,2020-05-31T13:07:17.304Z,6 km SSW of Tallaboa. Puerto Rico,earthquake,0.53,0.43,0.18,8,reviewed,pr,pr
2020-05-31T12:26:02.747Z,-15.5124,168.1808,10,4.7,mb,,63,5938,0.6,us,us6000a366,2020-06-17T07:24:08.040Z,103 km NE of Norsup. Vanuatu,earthquake,9,1.9,95,34,reviewed,us,us
2020-05-31T12:24:29.450Z,38.1217,-117.9747,12.4,1.5,ml,14,122.27,13,0.13,nn,nn00739622,2020-05-31T12:31:12.896Z,32 km SSE of Mina. Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-05-31T12:21:23.730Z,36.60633333,-98.43183333,7.57,1.31,ml,39,60,0.1070789874,0.18,ok,ok2020kqvk,2020-06-01T20:37:27.178Z,4 km NE of Carmen. Oklahoma,earthquake,,0.4,0.12,6,reviewed,ok,ok
2020-05-31T12:20:21.569Z,51712,-178.7841,92.5,2.1,ml,,,,0.47,ak,ak0206zkyac0,2020-06-05T02:19:53.770Z,149 km W of Adak. Alaska,earthquake,,0.4,,,reviewed,ak,ak
2020-05-31T12:19:31.130Z,38155,-118.0388,9.8,0.7,ml,13,148.7,13,0.09,nn,nn00739620,2020-05-31T12:25:31.709Z,26 km SSE of Mina. Nevada,earthquake,,2,,,automatic,nn,nn
2020-05-31T12:15:04.095Z,60.1559,-151854,63.4,0.9,ml,,,,0.36,ak,ak0206zkx6ci,2020-06-05T02:19:52.976Z,15 km NW of Ninilchik. Alaska,earthquake,,1.3,,,reviewed,ak,ak
2020-05-31T12:14:08.640Z,35.14516667,-95.34583333,7.21,1.45,ml,43,130,0.1160772217,0.22,ok,ok2020kqve,2020-06-01T16:19:23.928Z,3 km NE of Quinton. Oklahoma,earthquake,,0.5,0.18,7,reviewed,ok,ok
